traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
,2024-03-23 02:00,London,,564.0,77.3,0.0,Extreme,Dry,
11532.0,2024-02-26 08:00,London,,2822.0,59.7,0.0,Medium,Dry,2911.0
11533.0,2099-00-00 93:76,London,,2475.0,39.5,0.0,Low,Wet,3580.0
11534.0,2024-06-26 18:16,London,,3086.0,30.2,0.0,Medium,Dry,20480.0
11535.0,2024-04-14 23:11,London,,1209.0,45.9,0.0,,Wet,4204.0
11535.0,12/02/2024 02PM,London,,2809.0,35.8,0.0,Medium,Wet,2267.0
11537.0,2024-04-08 04:15,London,,100.0,81.8,0.0,Low,Wet,16162.0
11538.0,2024-04-17 12:40,London,,1857.0,96.6,0.0,Low,Damaged,21974.0
11539.0,2024-10-21 11:15,London,,3167.0,47.1,0.0,Medium,Dry,9872.0
11540.0,2024-05-10 11:55,London,,1838.0,56.5,,Low,Dry,2848.0
11541.0,2024-04-10 02:16,London,Area_6,0.0,92.5,0.0,Low,Dry,2618.0
11542.0,2024-01-11 16:56,London,,1270.0,73.1,0.0,Low,Damaged,3671.0
11543.0,2024-07-11 07:55,London,,2662.0,,0.0,Medium,Dry,9154.0
11544.0,,London,,1938.0,49.5,0.0,Low,Dry,6165.0
11545.0,2024-01-01 11:00,London,,1414.0,76.6,0.0,Low,Dry,656.0
11546.0,2024-10-26 11:42,London,,2276.0,64.3,0.0,Low,Dry,7129.0
11547.0,16/08/2024 09PM,London,,2196.0,62.2,0.0,Low,Damaged,1287.0
11548.0,2024-03-03 04:45,,,341.0,63.2,0.0,Low,Damaged,7240.0
11549.0,2024-03-04 04:40,London,,271.0,95.5,1.0,,Dry,77.0
11550.0,2099-00-00 94:99,London,Area_1,,22.8,0.0,Low,Dry,8241.0
11551.0,2024-02-18 03:42,London,,344.0,63.6,0.0,Low,Dry,1973.0
11552.0,2024-06-18 02:50,London,,409.0,61.9,100.0,Low,Damaged,8113.0
11553.0,2024-03-24 04:10,London,,523.0,82.8,0.0,Low,Dry,2819.0
11554.0,22/07/2024 06PM,London,,3840.0,28.8,1.0,Medium,Wet,4499.0
11555.0,2024-04-23 05:09,London,,544.0,47.7,0.0,,Dry,728.0
11556.0,2024-10-29 22:36,London,,1610.0,55.0,0.0,Low,Dry,6412.0
11557.0,2024-01-24 19:30,London,,1100.0,66.2,0.0,Low,Dry,1072.0
11558.0,30/05/2024 12AM,London,,273.0,95.9,0.0,Low,Wet,1290.0
11559.0,2024-05-30 19:28,London,,1715.0,45.5,0.0,Very High,Dry,7764.0
11560.0,2024-03-31 21:32,London,,25000.0,3.0,0.0,High,Dry,6031.0
11561.0,,,,30000.0,3.0,1.0,High,Dry,
11562.0,2024-04-01 03:51,London,,292.0,90.8,,Low,Dry,3705.0
11563.0,2024-02-27 21:03,London,,1694.0,57.9,0.0,Low,Dry,9825.0
11564.0,2024-04-20 01:24,London,,406.0,68.3,0.0,Low,Wet,3624.0
11565.0,2024-01-18 05:00,London,,726.0,62.8,0.0,Low,Dry,8202.0
11566.0,2024-02-14 09:20,London,,1463.0,53.6,0.0,Low,Dry,5355.0
11567.0,,,,874.0,-45.14114561890737,,High,Dry,3517.0
11568.0,2024-07-15 09:15,London,,,97.7,0.0,High,Wet,4316.0
11569.0,2024-10-19 12:33,London,,1696.0,78.9,0.0,Low,Snowy,3541.0
11570.0,18/06/2024 11PM,London,,420.0,46.8,30.0,Low,Dry,9030.0
11571.0,2024-01-22 01:54,London,,787.0,56.5,0.0,Low,Dry,6479.0
11572.0,2024-02-20 19:59,London,,1298.0,,0.0,High,Dry,3048.0
11572.0,2024-03-18 04:16,London,,308.0,70.7,0.0,Low,Dry,538.0
11574.0,2024-02-17 12:00,London,,1723.0,-2.0112620888007102,0.0,High,Dry,7661.0
11575.0,2024-03-24 21:03,London,,1296.0,-25.125199797032085,0.0,High,Wet,2325.0
11576.0,TBD,London,,-100.0,119.2,0.0,Low,Dry,
11577.0,2024-05-20 08:54,London,,20000.0,3.0,1.0,High,Dry,183.0
11578.0,03/02/2024 11AM,London,,2494.0,,0.0,High,Wet,1467.0
11579.0,2024-06-05 00:11,London,,311.0,87.2,,Low,Dry,300.0
11580.0,2024-01-26 21:50,London,,1475.0,53.4,0.0,Low,Dry,7233.0
11581.0,2024-01-26 14:54,London,,2508.0,48.7,0.0,,Dry,8099.0
11582.0,2099-00-00 97:81,London,,3463.0,35.5,,Medium,Dry,2970.0
11583.0,2024-01-10 15:48,London,,751.0,89.1,0.0,,Wet,4883.0
11584.0,2024-05-14 05:47,London,,406.0,51.7,0.0,Low,Dry,5800.0
11585.0,,London,,1165.0,56.2,1.0,Low,Dry,8829.0
11586.0,2024-09-24 16:28,London,,2188.0,52.3,0.0,Low,Dry,17919.0
11587.0,2024-02-25 09:10,London,,3919.0,31.3,0.0,Medium,Dry,3501.0
,2024-06-30 17:02,London,,2956.0,42.5,0.0,Medium,Dry,6706.0
11589.0,Unknown,London,,0.0,119.2,20.0,Low,Dry,2202.0
11590.0,,London,,3350.0,33.8,0.0,Medium,Dry,7112.0
11591.0,2024-03-16 03:34,,Area_4,422.0,87.7,0.0,,Dry,9089.0
11592.0,,London,Area_15,629.0,92.4,0.0,Low,,4801.0
11593.0,TBD,London,,97.0,102.3,0.0,Low,Dry,2423.0
11594.0,2024-01-27 08:24,London,,3472.0,40.1,0.0,Medium,Wet,
11595.0,2024-04-16 04:20,London,,191.0,62.5,0.0,Low,Dry,8408.0
11596.0,2024-10-29 20:55,London,,1861.0,77.6,0.0,Low,Dry,517.0
11597.0,2024-01-21 06:00,London,,721.0,64.3,0.0,Low,Dry,7156.0
11598.0,10/04/2024 09PM,London,,1059.0,50.7,0.0,Low,Wet,8519.0
11599.0,2024-12-13 20:25,London,,1226.0,50.1,0.0,Low,Dry,8832.0
11600.0,2024-07-31 16:38,London,,2935.0,19.3,1.0,,Dry,4724.0
11601.0,2024-02-14 11:24,London,,1879.0,63.4,0.0,Low,Wet,24240.0
11602.0,22/03/2024 07PM,London,,2516.0,84.1,0.0,Medium,Dry,18235.0
11603.0,,London,,462.0,58.6,0.0,Low,Dry,9546.0
11604.0,28/05/2024 07PM,London,,2661.0,,0.0,High,Dry,4473.0
11605.0,2099-00-00 90:64,London,,3131.0,,0.0,High,Wet,7147.0
11605.0,,London,,,87.6,0.0,High,Snowy,9061.0
11607.0,,London,,620.0,75.4,0.0,Low,Dry,9530.0
11608.0,2024-10-08 06:00,London,,277.0,77.5,1.0,Low,Dry,3482.0
11609.0,,London,,2300.0,42.2,0.0,,Dry,1834.0
11610.0,06/02/2024 11PM,London,Area_12,228.0,100.0,0.0,Low,Dry,3255.0
,2024-03-28 23:15,London,,404.0,51.0,0.0,Low,Dry,8188.0
11612.0,2024-02-05 01:32,London,,1303.0,73.8,0.0,Low-Medium,Wet,5855.0
11613.0,2024-01-18 19:44,London,,-100.0,51.8,20.0,Low,Dry,2246.0
11614.0,2024-01-26 05:48,London,,533.0,102.8,0.0,Low,Dry,6041.0
11615.0,,London,,1318.0,54.1,0.0,Low,Dry,9348.0
11616.0,2024-02-06 00:25,London,,0.0,110.6,0.0,Low,Dry,2178.0
11617.0,2024-02-09 21:42,London,,2049.0,57.2,0.0,Low,Dry,3220.0
11617.0,2024-06-21 17:00,London,,2563.0,53.6,20.0,Medium,Wet,2104.0
11619.0,2024-02-29 08:30,London,,3338.0,37.4,0.0,Medium,Dry,856.0
11620.0,,London,,2676.0,70.2,0.0,Medium,Dry,1828.0
11621.0,2099-00-00 91:94,London,,2779.0,33.5,0.0,Medium,Dry,
11622.0,2024-08-07 15:42,London,,1654.0,55.5,0.0,,Snowy,5529.0
11623.0,,London,,2948.0,49.5,0.0,Medium,,2617.0
11624.0,16/05/2024 01PM,London,,0.0,115.6,100.0,,Dry,1643.0
11625.0,2024-06-22 14:30,London,Area_4,2004.0,71.2,1.0,Low,Dry,3793.0
11626.0,2024-05-20 08:13,London,,2144.0,50.8,0.0,Low,Dry,2611.0
11627.0,TBD,,,1149.0,56.2,0.0,,Dry,
11628.0,,London,,1133.0,50.2,0.0,Low,Dry,5890.0
11629.0,2024-10-01 00:49,London,,236.0,62.8,0.0,Low,Dry,7587.0
11630.0,2024-07-14 13:01,London,,1881.0,46.9,0.0,Low,Wet,5266.0
11631.0,18/09/2024 01AM,London,,221.0,70.3,0.0,Extreme,Dry,3012.0
11632.0,2024-02-05 12:00,London,,2778.0,41.4,0.0,Medium,Dry,957.0
11633.0,,London,,2091.0,73.7,0.0,Low,Dry,
11634.0,2024-01-12 10:38,London,,2479.0,51.2,,Low,Dry,8038.0
11635.0,2024-02-05 14:00,London,,2755.0,51.6,0.0,Medium,,1379.0
11636.0,,London,,2193.0,71.5,0.0,Low,Wet,2495.0
11637.0,2024-08-26 18:14,,,-100.0,55.2,0.0,Low,Dry,
11638.0,2024-01-18 07:06,London,,2319.0,32.5,2.0,Low,Dry,2286.0
11639.0,26/03/2024 01PM,London,,2489.0,38.9,1.0,Low,Dry,1242.0
11640.0,2024-03-17 11:03,London,,3716.0,23.8,1.0,Medium,Snowy,6845.0
11641.0,2024-04-15 22:21,London,,1825.0,87.1,0.0,Low,Dry,6155.0
11642.0,2024-02-09 22:06,London,,0.0,,0.0,Low,,2562.0
11643.0,,London,,1478.0,62.8,0.0,Low,Dry,6190.0
11644.0,2024-03-11 09:48,London,,3891.0,29.0,0.0,Very High,Dry,5584.0
11645.0,2024-09-23 19:28,London,,1123.0,54.5,0.0,Low,Snowy,1976.0
11646.0,2024-01-06 19:58,London,,2145.0,33.1,0.0,Low,Dry,615.0
11647.0,2024-10-20 10:28,London,,2493.0,35.6,0.0,Low,Dry,5204.0
11648.0,2024-06-27 11:54,London,,1481.0,69.4,0.0,Low,Dry,9798.0
11649.0,2024-08-18 08:19,London,,1577.0,60.6,0.0,Low,Dry,5071.0
11650.0,2024-07-09 03:52,London,,657.0,53.7,,Low,Wet,6344.0
11651.0,,London,,253.0,80.3,0.0,Low,Dry,
11652.0,,London,Area_2,3757.0,62.3,0.0,Medium,Snowy,5466.0
11653.0,2024-01-27 06:02,London,,885.0,84.9,0.0,Low,Dry,1698.0
11654.0,10/02/2024 04AM,London,,,89.2,0.0,Medium,Dry,3298.0
11655.0,2024-03-25 18:54,London,Area_13,3343.0,23.6,0.0,Medium,Dry,3752.0
11656.0,,London,,408.0,42.5,0.0,Low,Wet,7040.0
11657.0,2024-08-30 14:56,London,,1987.0,56.7,0.0,Low,Wet,28095.0
11658.0,2024-10-30 02:36,London,,392.0,58.8,0.0,Low,Dry,19471.0
11659.0,2024-03-05 16:29,London,,3135.0,-33.0040523316233,0.0,Low,Dry,6126.0
11660.0,,London,,1937.0,42.0,1.0,Low,Wet,5366.0
11661.0,2099-00-00 92:97,London,,2576.0,49.5,0.0,Medium,Dry,5623.0
11662.0,2024-04-12 19:50,London,Area_13,1198.0,78.7,0.0,Low,Dry,2989.0
11663.0,N/A,London,,368.0,100.0,0.0,Low,,9102.0
11664.0,2024-04-29 17:00,London,,2169.0,61.3,2.0,Low,Dry,9849.0
11665.0,2024-01-28 03:40,London,,60.0,55.6,0.0,Low,Dry,1033.0
11666.0,2024-08-30 10:48,London,,3070.0,76.3,0.0,Medium,Dry,5565.0
11667.0,2024-06-27 00:35,London,,547.0,93.4,0.0,Low,Dry,1471.0
11668.0,2024-02-23 11:48,,,1971.0,57.4,1.0,Low,Snowy,7487.0
11669.0,18/09/2024 06AM,London,,686.0,62.7,0.0,Low,Wet,9131.0
11670.0,,London,,419.0,93.6,1.0,Low,Dry,7997.0
11671.0,2024-01-02 04:12,London,,1057.0,86.5,0.0,Low,Damaged,6465.0
11672.0,2099-00-00 97:70,London,,1375.0,61.6,0.0,,Dry,9805.0
11673.0,15/03/2024 04AM,London,,0.0,33.9,50.0,Extreme,Dry,9742.0
11674.0,2024-03-05 05:15,London,,,52.1,0.0,High,Dry,3433.0
11675.0,2024-03-28 22:11,London,,1579.0,65.1,0.0,Low,Wet,9725.0
11676.0,2024-01-29 00:00,London,,959.0,56.4,0.0,Low,Dry,3117.0
11677.0,2099-00-00 94:90,London,,2894.0,62.2,0.0,Medium,Dry,4250.0
11678.0,2024-11-03 02:26,London,,668.0,100.8,50.0,,Dry,697.0
11679.0,2099-00-00 93:94,London,Area_10,0.0,117.0,0.0,Low,Wet,225.0
11680.0,2024-02-29 16:35,London,,2646.0,40.2,0.0,Medium,Dry,2592.0
11681.0,2024-04-05 04:48,London,,197.0,78.8,0.0,Low,Dry,1679.0
11682.0,,London,,1296.0,,0.0,High,Dry,2879.0
11683.0,2024-01-24 07:18,London,,4260.0,34.0,1.0,High,Dry,5145.0
11684.0,13/03/2024 01AM,London,,1.0,79.7,0.0,Low,Wet,5350.0
11685.0,,London,,2121.0,28.7,0.0,Very High,,8825.0
11686.0,,London,,252.0,75.8,0.0,Low-Medium,Dry,16131.0
,2024-03-12 06:01,London,,322.0,93.2,0.0,Low,Dry,5784.0
11688.0,2024-03-18 00:20,London,,496.0,-42.812547257084205,0.0,High,Dry,887.0
11689.0,2024-04-06 10:20,London,,1824.0,65.7,0.0,Low,Snowy,9366.0
11690.0,,London,,25000.0,3.0,0.0,High,Dry,4998.0
11691.0,2024-02-01 15:36,London,,2399.0,,0.0,Medium,Dry,4425.0
11692.0,2024-07-05 22:32,London,,1547.0,52.2,0.0,Low,Dry,9675.0
11693.0,2024-03-27 14:56,London,Area_11,1529.0,69.4,0.0,Low,Dry,9611.0
11694.0,2024-04-08 05:12,London,,361.0,64.6,0.0,Low,,1796.0
11695.0,2024-04-06 00:38,London,,376.0,83.2,0.0,Low,Wet,1884.0
11696.0,29/02/2024 02AM,London,,202.0,84.1,0.0,Low,Wet,5182.0
11697.0,25/02/2024 02PM,London,,2521.0,30.4,0.0,Medium,Wet,8601.0
11698.0,2024-09-29 12:08,London,,2231.0,77.0,0.0,Low,,8911.0
11699.0,2099-00-00 98:80,London,,2994.0,48.7,0.0,Low-Medium,Damaged,4217.0
11700.0,2024-01-03 02:45,London,,460.0,91.1,30.0,Low,Dry,6930.0
11701.0,08/11/2024 02PM,London,,1714.0,72.3,0.0,Low,,9211.0
11702.0,2099-00-00 99:79,London,,271.0,87.8,0.0,Low,Dry,2543.0
11703.0,2024-04-26 07:36,London,,2608.0,54.9,0.0,Medium,Dry,8117.0
11704.0,,London,,2026.0,66.6,100.0,Low,Dry,2322.0
11705.0,2099-00-00 95:74,London,,3020.0,32.5,0.0,Medium,Dry,9720.0
11706.0,2024-08-27 07:45,London,,25000.0,3.0,0.0,,Wet,3982.0
11707.0,2024-05-07 20:04,London,,1040.0,74.5,0.0,Low,Dry,9433.0
11708.0,2024-12-09 18:36,London,,2235.0,25.8,0.0,Medium,Damaged,
11709.0,,London,,1635.0,63.8,1.0,Low,,6154.0
11710.0,2024-12-03 16:48,London,,2093.0,41.5,0.0,Low,Dry,5458.0
11711.0,11/01/2024 08PM,London,Area_14,30000.0,3.0,0.0,Very High,Dry,2119.0
11712.0,2024-04-19 05:18,London,,652.0,81.7,0.0,Low,Wet,7034.0
11713.0,2024-02-28 03:48,London,,943.0,79.1,20.0,Low,Damaged,1014.0
11714.0,,London,,2012.0,34.8,,Low,Dry,
11715.0,2024-02-25 18:45,London,,1754.0,70.0,,Low,Dry,17921.0
11716.0,2024-03-21 06:06,London,,618.0,96.0,0.0,Low,Wet,2060.0
11717.0,2024-03-15 16:45,London,,1963.0,55.0,0.0,Low,Dry,7789.0
11718.0,2024-01-28 17:04,London,,2949.0,9.2,0.0,High,Dry,7670.0
11719.0,2024-05-01 14:20,London,,1888.0,65.4,0.0,Low,Wet,7758.0
11720.0,2024-02-15 18:12,London,,992.0,84.3,0.0,Low,,1795.0
11721.0,2024-05-09 05:20,London,,563.0,86.9,0.0,Low,Dry,2538.0
11722.0,2024-09-11 10:15,London,,308.0,79.0,0.0,Low,Dry,9466.0
11723.0,2024-07-01 12:48,London,Area_10,1143.0,62.3,0.0,Low,Wet,2778.0
11724.0,2024-04-13 01:12,London,,336.0,97.5,0.0,Low,Wet,7515.0
11725.0,2024-08-22 19:40,London,,2252.0,77.2,0.0,Low,Dry,4978.0
11726.0,2024-05-16 15:09,London,,2071.0,23.3,0.0,Very High,Dry,8751.0
11727.0,2024-10-15 14:34,London,,2231.0,46.6,0.0,Low,Damaged,9877.0
11728.0,2024-03-24 12:54,London,,2042.0,40.2,0.0,Low,Dry,1887.0
11729.0,2024-02-02 00:15,London,,922.0,90.7,0.0,Low,Damaged,3137.0
11730.0,2024-03-18 06:51,London,,713.0,67.4,1.0,Low,Wet,7488.0
11731.0,2024-02-28 23:30,London,,340.0,70.7,0.0,Low,,8744.0
11732.0,2024-04-09 22:19,London,,2029.0,48.9,0.0,Very High,Dry,15604.0
11733.0,2024-02-09 19:04,London,Area_5,1105.0,68.6,0.0,Low,Dry,1695.0
11734.0,2024-02-17 22:56,London,,30000.0,3.0,0.0,High,Dry,6909.0
11735.0,2099-00-00 94:81,London,,2061.0,69.5,0.0,Low,Dry,3659.0
11736.0,2024-03-06 05:08,London,,430.0,93.1,,Low,Dry,
11737.0,2024-03-07 15:35,London,,,42.0,0.0,High,Dry,
11738.0,2024-12-11 13:55,London,,2741.0,66.8,0.0,Medium,Dry,3476.0
11739.0,2024-05-01 10:40,London,,2771.0,26.9,0.0,Medium,Dry,7450.0
11740.0,2024-01-20 10:33,London,,1600.0,66.0,0.0,Low,Dry,8378.0
11741.0,,London,,2795.0,49.5,0.0,,Wet,8744.0
11742.0,2024-03-13 23:11,London,Area_8,61.0,,100.0,Medium,Dry,2480.0
11743.0,2024-05-21 09:20,London,Area_1,2991.0,55.5,,Medium,Dry,9972.0
11744.0,2024-05-29 10:01,London,,2199.0,-21.886506737450837,20.0,Medium,Dry,4450.0
11745.0,2024-03-12 19:12,London,Area_2,25000.0,3.0,0.0,High,Dry,3126.0
11746.0,,London,,480.0,66.0,0.0,Low,Dry,6963.0
11747.0,,London,,651.0,,1.0,Low,Dry,3981.0
11748.0,2024-07-31 14:04,London,Area_12,1661.0,69.3,,Low,,977.0
11749.0,2024-11-06 04:48,London,,0.0,,0.0,Low,Wet,1037.0
11750.0,,London,,2037.0,40.6,,Low,Wet,2355.0
11751.0,2024-07-11 12:33,London,,2577.0,34.5,0.0,Medium,,7428.0
11752.0,2024-03-17 21:04,London,,849.0,65.3,0.0,Low,Dry,5878.0
11753.0,2024-01-16 03:48,London,,90.0,75.3,0.0,Low,Dry,25012.0
11754.0,2099-00-00 91:77,London,,1815.0,68.0,1.0,Low,Dry,9436.0
11755.0,2099-00-00 92:67,London,,976.0,69.1,0.0,Low-Medium,Dry,18992.0
11756.0,09/10/2024 05AM,London,,186.0,93.0,0.0,Low,Dry,4078.0
11757.0,2024-01-17 16:30,London,,3226.0,-1.0145988506003087,0.0,High,Dry,1671.0
11758.0,2024-06-03 23:48,London,,549.0,83.5,0.0,Low,Dry,1884.0
11759.0,2024-03-13 11:30,London,,1311.0,53.2,0.0,Low,Snowy,8732.0
11760.0,2024-01-08 19:00,London,,2934.0,13.6,0.0,Medium,Damaged,8514.0
11761.0,2099-00-00 91:78,London,Area_4,472.0,80.7,0.0,Low,Dry,8767.0
11762.0,05/05/2024 11PM,London,,592.0,83.1,0.0,Low-Medium,Wet,7871.0
11763.0,2024-01-04 00:48,London,Area_14,677.0,71.4,0.0,Low,Dry,5143.0
11764.0,2099-00-00 94:98,London,,2306.0,75.1,0.0,Low,Dry,
11765.0,25/04/2024 09AM,London,,20000.0,3.0,50.0,High,Dry,4699.0
11766.0,2024-10-16 14:35,London,,2269.0,63.9,0.0,Low,Dry,4184.0
11767.0,2024-07-16 07:52,London,,2062.0,49.0,0.0,Low,Dry,29022.0
11768.0,2024-05-12 01:27,London,,565.0,56.1,0.0,Low,Dry,3296.0
11769.0,2099-00-00 93:73,London,Area_13,123.0,,0.0,Medium,Snowy,8581.0
11770.0,2099-00-00 97:89,London,,14.0,67.3,0.0,Low,Wet,2946.0
11771.0,05/02/2024 02PM,London,,2445.0,56.0,0.0,,Dry,9844.0
11772.0,29/02/2024 12PM,London,,2411.0,55.6,0.0,Low,Dry,4599.0
11773.0,30/01/2024 12AM,London,Area_9,0.0,20.1,0.0,Medium,Wet,6190.0
11774.0,2024-05-21 07:30,London,,1907.0,35.6,0.0,Low,Damaged,5818.0
11775.0,2024-07-14 11:39,London,Area_8,0.0,94.2,0.0,Low,Snowy,3952.0
11776.0,,London,,1397.0,75.1,0.0,Low,Snowy,9595.0
11777.0,2024-02-24 04:30,London,,864.0,86.1,0.0,Low,Snowy,6254.0
,2099-00-00 99:90,London,Area_8,3615.0,18.4,0.0,Very High,Dry,6863.0
11779.0,2024-04-21 19:40,London,,1405.0,-40.57540788120763,0.0,High,Dry,6561.0
11779.0,2024-01-10 08:35,London,Area_11,2398.0,66.6,0.0,Low,Dry,5030.0
11779.0,2024-03-19 18:06,London,Area_6,3207.0,33.7,0.0,,Dry,9064.0
11782.0,2024-04-05 12:59,London,,2673.0,29.8,1.0,Medium,Dry,7741.0
11783.0,2024-03-03 21:41,London,Area_7,1805.0,69.4,0.0,Low,Dry,4102.0
11784.0,2024-01-05 14:44,London,,1060.0,56.4,0.0,Low,Dry,4922.0
11785.0,2099-00-00 97:86,London,,1657.0,58.8,0.0,Low,Dry,1864.0
11786.0,,London,,2274.0,56.2,0.0,Low-Medium,Wet,8456.0
11787.0,,London,Area_5,764.0,63.0,0.0,Low,Dry,5675.0
11788.0,2024-01-23 06:07,London,Area_13,798.0,67.8,0.0,Low,Dry,9036.0
11789.0,2099-00-00 96:96,London,,,50.4,0.0,,Dry,29206.0
11790.0,,London,,2581.0,25.5,0.0,Medium,Wet,9714.0
11791.0,2024-07-12 19:09,London,,1723.0,42.9,0.0,Low,Wet,8587.0
11792.0,2024-01-14 10:30,London,,1712.0,-6.662520010024005,0.0,Medium,Dry,1932.0
11793.0,2024-04-30 12:08,London,,1710.0,50.6,30.0,Low,Dry,2880.0
11793.0,2024-06-03 09:33,London,,,33.9,0.0,Low,Dry,9485.0
11795.0,2024-02-25 13:52,London,,1964.0,68.7,0.0,Low,Dry,2118.0
11796.0,,London,,0.0,102.5,0.0,Low,Dry,2077.0
11797.0,2024-10-31 23:30,London,,627.0,91.4,0.0,Low,Dry,9220.0
11798.0,2024-08-06 05:39,London,,561.0,68.4,0.0,,Damaged,3291.0
11799.0,2024-07-09 22:01,London,,999.0,73.9,100.0,Low,Dry,
11800.0,2024-01-21 07:03,London,,1145.0,66.7,2.0,,Dry,8649.0
11801.0,02/02/2024 08PM,London,,793.0,75.7,0.0,Low,Wet,5777.0
11802.0,20/04/2024 07PM,London,,973.0,-36.60881723876486,0.0,Medium,Dry,8423.0
11803.0,,London,,3241.0,37.9,50.0,Medium,Dry,4911.0
11804.0,2024-01-26 01:28,London,,394.0,61.2,0.0,Low,Dry,2757.0
11805.0,2024-10-09 13:21,London,,2866.0,30.0,0.0,Medium,Dry,4511.0
11806.0,2024-05-31 12:52,London,,25000.0,3.0,0.0,High,Dry,6287.0
11807.0,2024-04-13 15:12,London,,2139.0,53.0,0.0,Low-Medium,Dry,15449.0
11808.0,2024-08-29 13:28,London,,1489.0,-34.08423013431085,0.0,Medium,Dry,1044.0
11809.0,2024-11-11 04:33,London,,400.0,70.6,0.0,Low,Dry,9093.0
11810.0,14/03/2024 02AM,London,Area_12,464.0,79.6,0.0,Low,Snowy,5474.0
11811.0,2024-08-29 17:38,London,,3228.0,49.3,0.0,Medium,Dry,9705.0
11812.0,20/08/2024 08PM,London,Area_4,1480.0,49.1,1.0,Low,Dry,5357.0
11813.0,2024-06-18 15:55,London,,3035.0,45.6,0.0,Medium,Dry,5227.0
11814.0,TBD,London,Area_8,1519.0,37.1,0.0,Low,Dry,376.0
11815.0,2024-04-26 16:54,London,,25000.0,3.0,0.0,High,Dry,6553.0
11816.0,2024-02-05 15:33,London,,1972.0,32.0,0.0,Low,Dry,8837.0
11817.0,31/01/2024 02PM,London,Area_4,20000.0,3.0,1.0,High,Dry,1347.0
11818.0,2024-02-15 08:28,London,,3894.0,10.6,1.0,Medium,Dry,4790.0
11819.0,2024-03-13 12:56,London,,3364.0,65.0,0.0,Low-Medium,Snowy,1424.0
11820.0,2024-12-20 14:26,London,,2800.0,16.4,0.0,Medium,Snowy,5992.0
11821.0,2099-00-00 91:89,London,,269.0,76.5,0.0,Low,Dry,290.0
11822.0,2024-02-28 00:00,London,,,6.7,0.0,High,Dry,605.0
11823.0,2024-03-27 15:33,,,1170.0,53.3,0.0,Low,Wet,2013.0
11824.0,2024-04-04 12:56,London,,2625.0,33.0,0.0,Medium,Wet,2415.0
11825.0,,London,,407.0,70.6,0.0,Very High,Snowy,5525.0
11825.0,2024-07-06 17:00,London,,3111.0,41.5,0.0,Medium,Dry,5386.0
11827.0,2024-05-09 10:48,London,,2051.0,64.0,0.0,Low,Wet,1951.0
11828.0,10/01/2024 06AM,London,Area_11,1218.0,83.8,1.0,Very High,Dry,751.0
11829.0,2024-08-09 20:51,London,,637.0,67.7,0.0,Low,Dry,3936.0
11830.0,2024-03-28 20:00,London,Area_7,560.0,83.3,0.0,Low,Dry,612.0
11831.0,,London,,1699.0,-20.558780928258173,0.0,High,Dry,5063.0
11831.0,2024-04-25 05:36,London,,481.0,76.3,0.0,Low,Dry,3256.0
11833.0,2024-02-23 02:00,London,,169.0,65.4,0.0,Low,Wet,
11834.0,2024-06-28 14:56,London,,1668.0,-22.004639308968855,0.0,High,Dry,76.0
11835.0,2024-09-17 11:00,London,,1538.0,50.1,0.0,Low,,20285.0
11836.0,2024-01-25 19:12,London,,1809.0,30.3,0.0,Low,Wet,9000.0
11837.0,2024-03-06 19:12,,,1440.0,71.1,0.0,Very High,Dry,619.0
11838.0,2024-07-30 17:24,London,,2769.0,35.7,0.0,Medium,Dry,7243.0
11839.0,2024-07-24 20:39,London,,1893.0,45.9,0.0,Low,Dry,7335.0
11840.0,,London,,2174.0,62.9,0.0,Low-Medium,Damaged,8514.0
11841.0,2024-01-16 22:57,London,,1336.0,68.7,0.0,Low,Dry,5492.0
11842.0,2024-03-17 19:20,London,,1203.0,50.5,0.0,Low,Dry,5772.0
11843.0,,,,2657.0,61.4,0.0,Medium,Damaged,
11844.0,,London,,1733.0,73.9,0.0,Low,Dry,9453.0
11845.0,2099-00-00 98:83,London,,2599.0,55.0,0.0,Medium,Wet,3919.0
11846.0,2024-02-14 20:54,London,,1414.0,55.7,0.0,Low,Dry,9093.0
11847.0,2024-05-27 21:14,London,,1038.0,59.4,0.0,Very High,Snowy,6520.0
11848.0,2024-09-06 15:53,London,,2031.0,32.2,,Low,Dry,9895.0
11849.0,2024-01-01 10:15,London,,1404.0,69.0,1.0,Low,Snowy,5108.0
11850.0,2024-09-15 12:48,London,Area_11,1982.0,41.6,0.0,Low,Dry,2056.0
11851.0,TBD,,Area_11,1872.0,46.5,0.0,Low,Dry,15542.0
11852.0,2099-00-00 92:63,London,,500.0,,0.0,High,Dry,8291.0
11853.0,2024-02-07 21:20,London,,1555.0,68.9,0.0,Low,Snowy,17527.0
,06/03/2024 03AM,London,,549.0,73.5,0.0,Low,Dry,655.0
11855.0,2024-05-06 14:06,,,1858.0,35.9,0.0,Low,,9572.0
11856.0,2024-06-13 10:54,London,,1592.0,51.1,0.0,Low,Dry,4139.0
11857.0,07/01/2024 08PM,London,,1214.0,74.9,0.0,Low,Dry,2920.0
11858.0,2024-07-11 00:48,London,,587.0,77.3,,Low,Dry,6256.0
11859.0,2024-03-02 21:48,London,,1618.0,47.4,,Low,Snowy,790.0
11859.0,2024-04-28 20:16,,,1003.0,50.4,0.0,Low,Wet,4883.0
